,Optimal_Affected_Component_Uid,Optimal_Failure,raw,cube,sqt,log10,ln,log2
1403,_SFNdwucdEeet0YmmfbMwkw,CF2,8.486,2.665,3.4744,1.5311,2.7244,3.606
1404,_SFODgecdEeet0YmmfbMwkw,CF1,8.487,2.666,3.4754,1.5321,2.7254,3.607
1405,_SFODkOcdEeet0YmmfbMwkw,CF2,8.488,2.667,3.4764,1.5331,2.7264,3.608
1406,_SFNd2ecdEeet0YmmfbMwkw,CF2,7.387,2.4789,3.1928,1.3911,2.4919,3.3144
1407,_SFODp-cdEeet0YmmfbMwkw,CF2,7.388,2.4799,3.1938,1.3921,2.4929,3.3154
1408,_SFOD9OcdEeet0YmmfbMwkw,CF1,26.4009,4.0611,6.2178,2.4523,4.3969,5.8523
1409,_SFOElOcdEeet0YmmfbMwkw,CF1,26.4029,4.0631,6.2198,2.4543,4.3989,5.8543
1410,_SFOFNOcdEeet0YmmfbMwkw,CF1,26.4059,4.0661,6.2228,2.4573,4.4019,5.8573
1411,_SFOEBucdEeet0YmmfbMwkw,CF1,14.115,3.1741,4.4492,1.9033,3.3767,4.4889
1412,_SFOEpucdEeet0YmmfbMwkw,CF1,14.116,3.1751,4.4502,1.9043,3.3777,4.4899
1413,_SFOFRucdEeet0YmmfbMwkw,CF1,14.117,3.1761,4.4512,1.9053,3.3787,4.4909
1414,_SFOEFucdEeet0YmmfbMwkw,CF1,10.568,2.9004,3.8903,1.726,3.0296,4.0099
1415,_SFOEtucdEeet0YmmfbMwkw,CF1,10.569,2.9014,3.8913,1.727,3.0306,4.0109
1416,_SFOFVucdEeet0YmmfbMwkw,CF1,10.57,2.9024,3.8923,1.728,3.0316,4.0119
1417,_SFOEIecdEeet0YmmfbMwkw,CF1,8.49,2.669,3.4784,1.5351,2.7284,3.61
1418,_SFOEMOcdEeet0YmmfbMwkw,CF2,8.491,2.67,3.4794,1.5361,2.7294,3.611
1419,_SFOEwecdEeet0YmmfbMwkw,CF1,8.492,2.671,3.4804,1.5371,2.7304,3.612
1420,_SFOE0OcdEeet0YmmfbMwkw,CF2,8.489,2.668,3.4774,1.5341,2.7274,3.609
1421,_SFOFYecdEeet0YmmfbMwkw,CF1,8.493,2.672,3.4814,1.5381,2.7314,3.613
1422,_SFOFcOcdEeet0YmmfbMwkw,CF2,8.494,2.673,3.4824,1.5391,2.7324,3.614
1423,_SFOER-cdEeet0YmmfbMwkw,CF2,7.39,2.4819,3.1958,1.3941,2.4949,3.3174
1424,_SFOE5-cdEeet0YmmfbMwkw,CF2,7.389,2.4809,3.1948,1.3931,2.4939,3.3164
1425,_SFOFh-cdEeet0YmmfbMwkw,CF2,7.391,2.4829,3.1968,1.3951,2.4959,3.3184
1426,_SFOrc-cdEeet0YmmfbMwkw,CF1,50.4252,5.3052,9.0413,3.1668,5.7439,7.7196
1427,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.4262,5.3062,9.0423,3.1678,5.7449,7.7206
1428,_SFSU9ecdEeet0YmmfbMwkw,CF1,50.4302,5.3102,9.0463,3.1718,5.7489,7.7246
1429,_SFSVlecdEeet0YmmfbMwkw,CF1,50.4312,5.3112,9.0473,3.1728,5.7499,7.7256
1430,_SFOraecdEeet0YmmfbMwkw,CF1,26.4089,4.0691,6.2258,2.4603,4.4049,5.8603
1431,_SFOsCecdEeet0YmmfbMwkw,CF1,26.4119,4.0721,6.2288,2.4633,4.4079,5.8633
1432,_SFSU6-cdEeet0YmmfbMwkw,CF1,26.4209,4.0811,6.2378,2.4723,4.4169,5.8723
1433,_SFSVi-cdEeet0YmmfbMwkw,CF1,26.4229,4.0831,6.2398,2.4743,4.4189,5.8743
1434,_SFSWK-cdEeet0YmmfbMwkw,CF3,26.4269,4.0871,6.2438,2.4783,4.4229,5.8783
1435,_SFSWQecdEeet0YmmfbMwkw,CF1,26.4279,4.0881,6.2448,2.4793,4.4239,5.8793
1436,_SFOroOcdEeet0YmmfbMwkw,CF2,6.355,2.3511,2.9645,1.2922,2.3058,3.06
1437,_SFOsQOcdEeet0YmmfbMwkw,CF2,6.356,2.3521,2.9655,1.2932,2.3068,3.061
1438,_SFSVIucdEeet0YmmfbMwkw,CF2,6.36,2.3561,2.9695,1.2972,2.3108,3.065
1439,_SFSVwucdEeet0YmmfbMwkw,CF2,6.361,2.3571,2.9705,1.2982,2.3118,3.066
1440,_SFSWy-cdEeet0YmmfbMwkw,CF1,26.4299,4.0901,6.2468,2.4813,4.4259,5.8813
1441,_SFSW4ecdEeet0YmmfbMwkw,CF3,26.4249,4.0851,6.2418,2.4763,4.4209,5.8763
1442,_SFSW7ecdEeet0YmmfbMwkw,CF2,10.571,2.9034,3.8933,1.729,3.0326,4.0129
1443,_SFS8AOcdEeet0YmmfbMwkw,CF1,7.392,2.4839,3.1978,1.3961,2.4969,3.3194
1444,_SEu7jecdEeet0YmmfbMwkw,CF1,50.3622,5.2422,8.9783,3.1038,5.6859,7.6656
1445,_SEvipucdEeet0YmmfbMwkw,CF3,50.3642,5.2442,8.9803,3.1058,5.6879,7.6676
1446,_SEuUO-cdEeet0YmmfbMwkw,CF1,26.2459,3.9061,6.0628,2.4913,4.2419,5.6973
1447,_SEu7g-cdEeet0YmmfbMwkw,CF1,26.2419,3.9021,6.0588,2.4903,4.2379,5.6933
1448,_SEuUbecdEeet0YmmfbMwkw,CF2,8.431,2.61,3.4194,1.5411,2.6694,3.551
1449,_SEu7tecdEeet0YmmfbMwkw,CF2,8.427,2.606,3.4154,1.5401,2.6654,3.547
1450,_SEuUY-cdEeet0YmmfbMwkw,CF1,5.308,2.198,2.7041,1.167,2.0774,2.7499
1451,_SEvio-cdEeet0YmmfbMwkw,CF1,77.1405,6.2592,11.4865,3.5945,6.6639,9.0255
1452,_SEuUQucdEeet0YmmfbMwkw,CF1,61.8969,5.7464,10.1592,3.3683,6.2078,8.3566
1453,_SEu7iucdEeet0YmmfbMwkw,CF3,1594.0757,79.995,204.7971,31.2522,70.9483,93.8974
1454,_SEwJrOcdEeet0YmmfbMwkw,CF3,61.8979,5.7624,10.1602,3.3843,6.1848,8.3576
1455,_SEwwpOcdEeet0YmmfbMwkw,CF1,61.8989,5.7474,10.1612,3.3693,6.2088,8.3586
1456,_SExXkecdEeet0YmmfbMwkw,CF3,61.8999,5.7484,10.1622,3.3703,6.2098,8.3596
1457,_SExYMecdEeet0YmmfbMwkw,CF1,61.9009,5.7494,10.1632,3.3713,6.2108,8.3606
1458,_SEx_HucdEeet0YmmfbMwkw,CF3,61.9029,5.7644,10.1652,3.3863,6.1868,8.3626
1459,_SEymC-cdEeet0YmmfbMwkw,CF1,61.9039,5.7504,10.1662,3.3723,6.2118,8.3636
1460,_SEviuucdEeet0YmmfbMwkw,CF2,150.5211,7.9205,16.1682,4.2166,8.0239,10.9649
1461,_SE4FQucdEeet0YmmfbMwkw,CF3,61.8939,5.7444,10.1562,3.3663,6.2058,8.3536
1462,_SE4F4ucdEeet0YmmfbMwkw,CF3,61.8929,5.7434,10.1552,3.3653,6.2048,8.3526
1463,_SEu7n-cdEeet0YmmfbMwkw,CF1,27.9439,4.1805,6.4441,2.5622,4.5295,6.0246
1464,_SEu7pecdEeet0YmmfbMwkw,CF1,10.536,2.8554,3.8583,1.694,2.9976,3.9779
1465,_SEu7sOcdEeet0YmmfbMwkw,CF1,8.426,2.605,3.4144,1.4871,2.6644,3.546
1466,_SEvizucdEeet0YmmfbMwkw,CF2,8.434,2.613,3.4224,1.4931,2.6724,3.554
1467,_SEvi2OcdEeet0YmmfbMwkw,CF2,8.433,2.612,3.4214,1.4921,2.6714,3.553
1468,_SEu7xecdEeet0YmmfbMwkw,CF1,7.368,2.4599,3.1738,1.3721,2.4729,3.2954
1469,_SEu7uucdEeet0YmmfbMwkw,CF1,6.339,2.3351,2.9485,1.2762,2.2898,3.044
1470,_SEvixOcdEeet0YmmfbMwkw,CF2,5.312,2.202,2.7081,1.171,2.0814,2.7539
1471,_SEvi5OcdEeet0YmmfbMwkw,CF2,5.309,2.199,2.7051,1.168,2.0784,2.7509
1472,_SEwJr-cdEeet0YmmfbMwkw,CF2,50.3652,5.2452,8.9813,3.1068,5.6889,7.6686
1473,_SEwwp-cdEeet0YmmfbMwkw,CF2,50.3672,5.2472,8.9833,3.1088,5.6909,7.6706
1474,_SEwJwecdEeet0YmmfbMwkw,CF2,27.9469,4.1835,6.4471,2.5652,4.5325,6.0276
1475,_SEwwuecdEeet0YmmfbMwkw,CF2,27.9479,4.1845,6.4481,2.5662,4.5335,6.0286
1476,_SEwJpecdEeet0YmmfbMwkw,CF2,26.2509,3.9111,6.0678,2.3223,4.2469,5.7023
1477,_SEwwnecdEeet0YmmfbMwkw,CF2,26.2539,3.9141,6.0708,2.3253,4.2499,5.7053
1478,_SEwwz-cdEeet0YmmfbMwkw,CF2,8.435,2.614,3.4234,1.4941,2.6734,3.555
1479,_SEu7tecdEeet0YmmfbMwkw,CF2,8.427,2.606,3.4154,1.5401,2.6654,3.547
1480,_SEzM_ucdEeet0YmmfbMwkw,CF3,61.9059,5.7524,10.1682,3.3743,6.2138,8.3656
1481,_SEz0QOcdEeet0YmmfbMwkw,CF1,26.2639,3.9241,6.0808,2.4923,4.2599,5.7153
1482,_SEz0YucdEeet0YmmfbMwkw,CF3,10.537,2.8704,3.8593,1.695,2.9986,3.9789
1483,_SExXpucdEeet0YmmfbMwkw,CF1,27.9489,4.1855,6.4491,2.5842,4.5345,6.0296
1484,_SExXiucdEeet0YmmfbMwkw,CF1,26.2569,3.9171,6.0738,2.3283,4.2529,5.7083
1485,_SE23mOcdEeet0YmmfbMwkw,CF1,26.2059,3.8661,6.0228,2.4843,4.2019,5.6573
1486,_SE23gucdEeet0YmmfbMwkw,CF1,26.2039,3.8641,6.0208,2.4833,4.1999,5.6553
1487,_SExYKucdEeet0YmmfbMwkw,CF1,26.2589,3.9191,6.0758,2.3303,4.2549,5.7103
1488,_SE23vucdEeet0YmmfbMwkw,CF1,8.41,2.589,3.3984,1.5391,2.6484,3.53
1489,_SExXzOcdEeet0YmmfbMwkw,CF1,7.37,2.4619,3.1758,1.3741,2.4749,3.2974
1490,_SEz0R-cdEeet0YmmfbMwkw,CF1,61.9049,5.7514,10.1672,3.3733,6.2128,8.3646
1491,_SEu7jecdEeet0YmmfbMwkw,CF3,50.3632,5.2432,8.9793,3.1048,5.6869,7.6666
1492,_SE7Io-cdEeet0YmmfbMwkw,CF3,50.3602,5.2402,8.9763,3.1018,5.6839,7.6636
1493,_SE-MhecdEeet0YmmfbMwkw,CF3,50.3542,5.2342,8.9703,3.0958,5.6779,7.6576
1494,_SE23gucdEeet0YmmfbMwkw,CF1,26.2039,3.8641,6.0208,2.4833,4.1999,5.6553
1495,_SExYKucdEeet0YmmfbMwkw,CF3,26.2599,3.9201,6.0768,2.3313,4.2559,5.7113
1496,_SE1B6-cdEeet0YmmfbMwkw,CF1,26.2019,3.8621,6.0188,2.4823,4.1979,5.6533
1497,_SE5TmucdEeet0YmmfbMwkw,CF1,26.2149,3.8751,6.0318,2.4853,4.2109,5.6663
1498,_SE57PecdEeet0YmmfbMwkw,CF1,26.2129,3.8731,6.0298,2.2913,4.2089,5.6643
1499,_SE3efucdEeet0YmmfbMwkw,CF2,26.2089,3.8691,6.0258,2.2873,4.2049,5.6603
1500,_SEwJt-cdEeet0YmmfbMwkw,CF1,14.094,3.1531,4.4402,1.8823,3.3557,4.4799
1501,_SE56uecdEeet0YmmfbMwkw,CF2,8.413,2.592,3.4014,1.4741,2.6514,3.533
1502,_SE-zTOcdEeet0YmmfbMwkw,CF2,8.406,2.585,3.3944,1.4681,2.6444,3.526
1503,_SEx-rucdEeet0YmmfbMwkw,CF1,6.342,2.3381,2.9515,1.2792,2.2928,3.047
1504,_SFETJ-cdEeet0YmmfbMwkw,CF1,5.316,2.206,2.7121,1.175,2.0854,2.7579
1505,_SFLBz-cdEeet0YmmfbMwkw,CF3,5.331,2.221,2.7271,1.19,2.1004,2.7729
1506,_SEu7oecdEeet0YmmfbMwkw,CF1,630.8481,7.9195,63.1093,9.2279,19.8955,26.7023
1507,_SE23gucdEeet0YmmfbMwkw,CF1,26.2039,3.8641,6.0208,2.4833,4.1999,5.6553
1508,_SE23mOcdEeet0YmmfbMwkw,CF1,26.2059,3.8661,6.0228,2.4843,4.2019,5.6573
1509,_SEz0QOcdEeet0YmmfbMwkw,CF1,26.2639,3.9241,6.0808,2.4923,4.2599,5.7153
1510,_SEvinOcdEeet0YmmfbMwkw,CF1,26.2479,3.9081,6.0648,2.3193,4.2439,5.6993
1511,_SE23vucdEeet0YmmfbMwkw,CF1,8.41,2.589,3.3984,1.5391,2.6484,3.53
1512,_SEuUfecdEeet0YmmfbMwkw,CF1,7.369,2.4609,3.1748,1.3731,2.4739,3.2964
1513,_SEzNFecdEeet0YmmfbMwkw,CF1,1930.8826,71.6886,196.798,24.6113,55.6015,73.8341
1514,_SEz0QOcdEeet0YmmfbMwkw,CF2,26.2649,3.9251,6.0818,2.3353,4.2609,5.7163
1515,_SEzz3OcdEeet0YmmfbMwkw,CF1,8.439,2.618,3.4274,1.4981,2.6774,3.559
1516,_SEuUd-cdEeet0YmmfbMwkw,CF1,8.432,2.611,3.4204,1.4911,2.6704,3.552
1517,_SEuUbecdEeet0YmmfbMwkw,CF2,8.431,2.61,3.4194,1.5411,2.6694,3.551
1518,_SEz0d-cdEeet0YmmfbMwkw,CF2,6.345,2.3411,2.9545,1.2822,2.2958,3.05
1519,_SE0bNecdEeet0YmmfbMwkw,CF1,61.8899,5.7404,10.1522,3.3623,6.2018,8.3496
1520,_SE1B8ucdEeet0YmmfbMwkw,CF3,61.8909,5.7414,10.1532,3.3633,6.2028,8.3506
1521,_SE1CkucdEeet0YmmfbMwkw,CF1,61.8919,5.7424,10.1542,3.3643,6.2038,8.3516
1522,_SE2Qd-cdEeet0YmmfbMwkw,CF1,97.763,6.8379,13.0835,3.8192,7.1637,9.7411
1523,_SE23oOcdEeet0YmmfbMwkw,CF1,2200.4464,47.8059,128.7097,17.0776,37.9469,50.4564
1524,_SE3ehucdEeet0YmmfbMwkw,CF1,97.764,6.8389,13.0845,3.8202,7.1647,9.7421
1525,_SE2QWecdEeet0YmmfbMwkw,CF3,26.2069,3.8671,6.0238,2.2853,4.2029,5.6583
1526,_SE23gucdEeet0YmmfbMwkw,CF3,26.2049,3.8651,6.0218,2.2843,4.2009,5.6563
1527,_SE3eaOcdEeet0YmmfbMwkw,CF3,26.2079,3.8681,6.0248,2.2863,4.2039,5.6593
1528,_SE23HucdEeet0YmmfbMwkw,CF3,8.409,2.588,3.3974,1.4711,2.6474,3.529
1529,_SE23vucdEeet0YmmfbMwkw,CF3,8.411,2.59,3.3994,1.4721,2.6494,3.531
1530,_SE3epOcdEeet0YmmfbMwkw,CF3,8.412,2.591,3.4004,1.4731,2.6504,3.532
1531,_SE4FWecdEeet0YmmfbMwkw,CF2,102.301,43.1746,115.0481,15.7269,34.8071,46.3324
1532,_SE23iecdEeet0YmmfbMwkw,CF1,927.8561,46.7092,118.0617,18.6257,41.5845,55.1319
1533,_SE4F5ecdEeet0YmmfbMwkw,CF2,50.3582,5.2382,8.9743,3.0998,5.6819,7.6616
1534,_SExYNOcdEeet0YmmfbMwkw,CF2,50.3702,5.2502,8.9863,3.1118,5.6939,7.6736
1535,_SE1B9ecdEeet0YmmfbMwkw,CF2,50.3562,5.2362,8.9723,3.0978,5.6799,7.6596
1536,_SE3ehOcdEeet0YmmfbMwkw,CF1,41.3904,4.8504,8.0197,2.9204,59.3264,7.0785
1537,_SE4FUecdEeet0YmmfbMwkw,CF2,26.2099,3.8701,6.0268,2.2883,4.2059,5.6613
1538,_SE23lOcdEeet0YmmfbMwkw,CF1,14.091,3.1501,4.4382,1.8793,3.3527,4.4779
1539,_SE3equcdEeet0YmmfbMwkw,CF2,11.071,2.9388,3.9714,1.7502,3.0814,4.0833
1540,_SE3eiucdEeet0YmmfbMwkw,CF1,10.525,2.8594,3.8473,1.683,2.9866,3.9669
1541,_SEyloOcdEeet0YmmfbMwkw,CF2,8.437,2.616,3.4254,1.4961,2.6754,3.557
1542,_SEx-rucdEeet0YmmfbMwkw,CF2,6.343,2.3391,2.9525,1.2802,2.2938,3.048
1543,_SE4sz-cdEeet0YmmfbMwkw,CF1,27.9369,4.1735,6.4371,2.5562,4.5225,6.0176
1544,_SE5TtucdEeet0YmmfbMwkw,CF1,27.9379,4.1745,6.4381,2.5572,4.5235,6.0186
1545,_SE56qecdEeet0YmmfbMwkw,CF1,10.526,2.8604,3.8483,1.684,2.9876,3.9679
1546,_SE56w-cdEeet0YmmfbMwkw,CF2,8.414,2.593,3.4024,1.4751,2.6524,3.534
1547,_SE4sVecdEeet0YmmfbMwkw,CF2,7.363,2.4549,3.1688,1.3671,2.4679,3.2904
1548,_SE4s9ecdEeet0YmmfbMwkw,CF2,7.362,2.4539,3.1678,1.3661,2.4669,3.2894
1549,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.364,2.4559,3.1698,1.3681,2.4689,3.2914
1550,_SE4GA-cdEeet0YmmfbMwkw,CF1,5.303,2.193,2.6991,1.162,2.0724,2.7449
1551,_SE8W5OcdEeet0YmmfbMwkw,CF3,61.8949,5.7454,10.1572,3.3673,6.2068,8.3546
1552,_SE7ItecdEeet0YmmfbMwkw,CF3,41.3944,4.8544,8.0237,2.9154,5.2784,7.0825
1553,_SE57J-cdEeet0YmmfbMwkw,CF1,26.2119,3.8721,6.0288,2.2903,4.2079,5.6633
1554,_SE57PecdEeet0YmmfbMwkw,CF3,26.2139,3.8741,6.0308,2.2923,4.2099,5.6653
1555,_SE6h2-cdEeet0YmmfbMwkw,CF1,26.2159,3.8761,6.0328,2.2933,4.2119,5.6673
1556,_SE6h8ecdEeet0YmmfbMwkw,CF3,26.2169,3.8771,6.0338,2.2943,4.2129,5.6683
1557,_SE7ImecdEeet0YmmfbMwkw,CF1,26.2179,3.8781,6.0348,2.4863,4.2139,5.6693
1558,_SE7wA-cdEeet0YmmfbMwkw,CF1,26.2189,3.8791,6.0358,2.2953,4.2149,5.6703
1559,_SE7wGecdEeet0YmmfbMwkw,CF3,26.2219,3.8821,6.0388,2.2983,4.2179,5.6733
1560,_SE57SecdEeet0YmmfbMwkw,CF1,10.527,2.8614,3.8493,1.685,2.9886,3.9689
1561,_SE6h_ecdEeet0YmmfbMwkw,CF1,10.528,2.8624,3.8503,1.686,2.9896,3.9699
1562,_SE7wJecdEeet0YmmfbMwkw,CF1,10.529,2.8634,3.8513,1.687,2.9906,3.9709
1563,_SE6hd-cdEeet0YmmfbMwkw,CF2,8.415,2.594,3.4034,1.4761,2.6534,3.535
1564,_SE6iF-cdEeet0YmmfbMwkw,CF2,8.416,2.595,3.4044,1.4771,2.6544,3.536
1565,_SE7wP-cdEeet0YmmfbMwkw,CF2,8.418,2.597,3.4064,1.4791,2.6564,3.538
1566,_SE7vpecdEeet0YmmfbMwkw,CF2,7.365,2.4569,3.1708,1.3691,2.4699,3.2924
1567,_SE7IwecdEeet0YmmfbMwkw,CF1,5.305,2.195,2.7011,1.164,2.0744,2.7469
1568,_SE8W-ecdEeet0YmmfbMwkw,CF1,27.9389,4.1755,6.4391,2.5832,4.5245,6.0196
1569,_SE8W3ecdEeet0YmmfbMwkw,CF1,26.2269,3.8871,6.0438,2.3023,4.2229,5.6783
1570,_SE8XfecdEeet0YmmfbMwkw,CF1,26.2289,3.8891,6.0458,2.3043,4.2249,5.6803
1571,_SE8Xk-cdEeet0YmmfbMwkw,CF1,26.2299,3.8901,6.0468,2.3053,4.2259,5.6813
1572,_SE8-HecdEeet0YmmfbMwkw,CF1,26.2239,3.8841,6.0408,2.3003,4.2199,5.6753
1573,_SE8-M-cdEeet0YmmfbMwkw,CF1,26.2249,3.8851,6.0418,2.3013,4.2209,5.6763
1574,_SE8Xn-cdEeet0YmmfbMwkw,CF1,10.531,2.8654,3.8533,1.689,2.9926,3.9729
1575,_SE8-P-cdEeet0YmmfbMwkw,CF1,10.53,2.8644,3.8523,1.688,2.9916,3.9719
1576,_SE89uecdEeet0YmmfbMwkw,CF2,8.42,2.599,3.4084,1.4811,2.6584,3.54
1577,_SE8-WecdEeet0YmmfbMwkw,CF2,8.419,2.598,3.4074,1.4801,2.6574,3.539
1578,_SE8XH-cdEeet0YmmfbMwkw,CF2,7.367,2.4589,3.1728,1.3711,2.4719,3.2944
1579,_SE8XBecdEeet0YmmfbMwkw,CF1,5.306,2.196,2.7021,1.165,2.0754,2.7479
1580,_SE-Ml-cdEeet0YmmfbMwkw,CF3,833.9874,57.6756,135.7838,26.2645,5.2734,78.4051
1581,_SE9kwOcdEeet0YmmfbMwkw,CF1,26.2319,3.8921,6.0488,2.4883,4.2279,5.6833
1582,_SE9k1ucdEeet0YmmfbMwkw,CF3,26.2309,3.8911,6.0478,2.3063,4.2269,5.6823
1583,_SE9lYOcdEeet0YmmfbMwkw,CF1,26.2329,3.8931,6.0498,2.4893,4.2289,5.6843
1584,_SE9lducdEeet0YmmfbMwkw,CF3,26.2349,3.8951,6.0518,2.3083,4.2309,5.6863
1585,_SE-L2-cdEeet0YmmfbMwkw,CF1,506.519,44.441,98.6202,22.459,50.9493,67.3492
1586,_SE-L8ecdEeet0YmmfbMwkw,CF3,26.1919,3.8521,6.0088,2.2733,4.1879,5.6433
1587,_SE-Me-cdEeet0YmmfbMwkw,CF1,26.1929,3.8531,6.0098,2.2743,4.1889,5.6443
1588,_SE-zGucdEeet0YmmfbMwkw,CF1,26.1969,3.8571,6.0138,2.2783,4.1929,5.6483
1589,_SE-zMOcdEeet0YmmfbMwkw,CF3,26.1999,3.8601,6.0168,2.2813,4.1959,5.6513
1590,_SE-zuucdEeet0YmmfbMwkw,CF1,26.2009,3.8611,6.0178,2.2823,4.1969,5.6523
1591,_SE-z0OcdEeet0YmmfbMwkw,CF3,26.1959,3.8561,6.0128,2.2773,4.1919,5.6473
1592,_SE_aPucdEeet0YmmfbMwkw,CF1,26.2389,3.8991,6.0558,2.3123,4.2349,5.6903
1593,_SE_aVOcdEeet0YmmfbMwkw,CF3,26.2399,3.9001,6.0568,2.3133,4.2359,5.6913
1594,_SE_a3ucdEeet0YmmfbMwkw,CF1,26.2369,3.8971,6.0538,2.3103,4.2329,5.6883
1595,_SE_a9OcdEeet0YmmfbMwkw,CF3,26.2379,3.8981,6.0548,2.3113,4.2339,5.6893
1596,_SFABYucdEeet0YmmfbMwkw,CF1,26.2699,3.9301,6.0868,2.3393,4.2659,5.7213
1597,_SFABeOcdEeet0YmmfbMwkw,CF3,26.2719,3.9321,6.0888,2.3413,4.2679,5.7233
1598,_SFACAucdEeet0YmmfbMwkw,CF1,26.2729,3.9331,6.0898,2.3423,4.2689,5.7243
1599,_SFACGOcdEeet0YmmfbMwkw,CF3,26.2749,3.9351,6.0918,2.3433,4.2709,5.7263
1600,_SE9k4ucdEeet0YmmfbMwkw,CF1,10.532,2.8664,3.8543,1.69,2.9936,3.9739
1601,_SE9lgucdEeet0YmmfbMwkw,CF1,10.533,2.8674,3.8553,1.691,2.9946,3.9749
1602,_SE-L_ecdEeet0YmmfbMwkw,CF1,10.522,2.8564,3.8443,1.68,2.9836,3.9639
1603,_SE-zPOcdEeet0YmmfbMwkw,CF1,10.524,2.8584,3.8463,1.682,2.9856,3.9659
1604,_SE-z3OcdEeet0YmmfbMwkw,CF1,10.523,2.8574,3.8453,1.681,2.9846,3.9649
1605,_SE_aYOcdEeet0YmmfbMwkw,CF1,10.534,2.8684,3.8563,1.692,2.9956,3.9759
1606,_SE_bAOcdEeet0YmmfbMwkw,CF1,10.535,2.8694,3.8573,1.693,2.9966,3.9769
1607,_SFABhOcdEeet0YmmfbMwkw,CF1,10.538,2.8714,3.8603,1.696,2.9996,3.9799
1608,_SFACJOcdEeet0YmmfbMwkw,CF1,10.539,2.8724,3.8613,1.697,3.0006,3.9809
1609,_SE9k_OcdEeet0YmmfbMwkw,CF2,8.422,2.601,3.4104,1.4831,2.6604,3.542
1610,_SE9lnOcdEeet0YmmfbMwkw,CF2,8.423,2.602,3.4114,1.4841,2.6614,3.543
1611,_SE-MF-cdEeet0YmmfbMwkw,CF2,8.404,2.583,3.3924,1.4661,2.6424,3.524
1612,_SE-zVucdEeet0YmmfbMwkw,CF2,8.407,2.586,3.3954,1.4691,2.6454,3.527
1613,_SE-z9ucdEeet0YmmfbMwkw,CF2,8.405,2.584,3.3934,1.4671,2.6434,3.525
1614,_SE_aeucdEeet0YmmfbMwkw,CF2,8.424,2.603,3.4124,1.4851,2.6624,3.544
1615,_SE_bGucdEeet0YmmfbMwkw,CF2,8.425,2.604,3.4134,1.4861,2.6634,3.545
1616,_SFABnucdEeet0YmmfbMwkw,CF2,8.44,2.619,3.4284,1.4991,2.6784,3.56
1617,_SFACPucdEeet0YmmfbMwkw,CF2,8.441,2.62,3.4294,1.5001,2.6794,3.561
1618,_SE-MvecdEeet0YmmfbMwkw,CF2,7.361,2.4529,3.1668,1.3651,2.4659,3.2884
1619,_SE-Mo-cdEeet0YmmfbMwkw,CF1,5.0,1.71,2.2361,1.161,1.6094,2.3219
1620,_SE7wH-cdEeet0YmmfbMwkw,CF2,41.3954,4.8554,8.0247,2.9164,5.2794,7.0835
1621,_SE7Iq-cdEeet0YmmfbMwkw,CF1,368.0299,32.8228,71.9096,16.769,37.5431,49.6237
1622,_SE7ImecdEeet0YmmfbMwkw,CF1,26.2179,3.8781,6.0348,2.4863,4.2139,5.6693
1623,_SE7wA-cdEeet0YmmfbMwkw,CF2,26.2199,3.8801,6.0368,2.2963,4.2159,5.6713
1624,_SE8W7-cdEeet0YmmfbMwkw,CF1,14.093,3.1521,4.4392,1.8813,3.3547,4.4789
1625,_SE7wNecdEeet0YmmfbMwkw,CF2,8.417,2.596,3.4054,1.4781,2.6554,3.537
1626,_SE8XCucdEeet0YmmfbMwkw,CF1,8.421,2.6,3.4094,1.4821,2.6594,3.541
1627,_SE7vtucdEeet0YmmfbMwkw,CF1,7.366,2.4579,3.1718,1.3701,2.4709,3.2934
1628,_SE8XJecdEeet0YmmfbMwkw,CF1,5.307,2.197,2.7031,1.166,2.0764,2.7489
1629,_SFAoa-cdEeet0YmmfbMwkw,CF1,26.2759,3.9361,6.0928,2.4953,4.2719,5.7273
1630,_SFAogecdEeet0YmmfbMwkw,CF1,26.2769,3.9371,6.0938,2.3443,4.2729,5.7283
1631,_SFApC-cdEeet0YmmfbMwkw,CF1,26.2779,3.9381,6.0948,2.4963,4.2739,5.7293
1632,_SFApIecdEeet0YmmfbMwkw,CF1,26.2789,3.9391,6.0958,2.3453,4.2749,5.7303
1633,_SFBPaucdEeet0YmmfbMwkw,CF1,26.2869,3.9471,6.1038,2.3523,4.2829,5.7383
1634,_SFBPgOcdEeet0YmmfbMwkw,CF1,26.2879,3.9481,6.1048,2.3533,4.2839,5.7393
1635,_SFB2iucdEeet0YmmfbMwkw,CF1,26.2809,3.9411,6.0978,2.3473,4.2769,5.7323
1636,_SFB2oOcdEeet0YmmfbMwkw,CF1,26.2829,3.9431,6.0998,2.3493,4.2789,5.7343
1637,_SFB3KucdEeet0YmmfbMwkw,CF1,26.2849,3.9451,6.1018,2.4973,4.2809,5.7363
1638,_SFB3QOcdEeet0YmmfbMwkw,CF1,26.2859,3.9461,6.1028,2.3513,4.2819,5.7373
1639,_SFAojecdEeet0YmmfbMwkw,CF1,10.54,2.8564,3.8623,1.698,3.0016,3.9819
1640,_SFApLecdEeet0YmmfbMwkw,CF1,10.541,2.8734,3.8633,1.699,3.0026,3.9829
1641,_SFBPjOcdEeet0YmmfbMwkw,CF1,10.544,2.8764,3.8663,1.702,3.0056,3.9859
